id,target_name_ar,sentence,subject,relation,object,evidence,split
279,جمعان ظاهر ماضي الحربش,الموسوعه الحره معلومات شخصيه اسم الولاده جمعان ظاهر ماضي الحربش الميلاد 1970 (العمر 55-56) الكويت الجنسيه الكويت الديانه الاسلام الاولاد 9 ابناء مناصب الحياه العمليه المدرسه الام جامعه الكويت المهنه سياسي الحزب (حدس) موظف في جامعه الكويت تعديل مصدري,,,,,
280,مسعود سعد هملان الهملان,الموسوعه الحره مسعود الهملان معلومات شخصيه اسم الولاده مسعود سعد هملان الهملان الميلاد 1935 تاريخ الوفاه 1 يناير 1985 (50 سنه) الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل قبلي تعديل مصدري تعديل مسعود سعد هملان الهملان ( 1935 1985 ) مواليد دوله الكويت,,,,,
281,بدر زايد حمد الداهوم العازمي,الموسوعه الحره رييس المكتب السياسي لتجمع ثوابت الامه معلومات شخصيه اسم الولاده بدر زايد حمد الداهوم العازمي الميلاد سنه 1975 (العمر 50-51 سنه) الكويت الجنسيه كويتي الديانه مسلم الحياه العمليه المدرسه الام جامعه الكويت,,,,,
282,بدر زايد حمد الداهوم العازمي,تعديل بدر زايد حمد الداهوم العازمي ( 16 مارس 1975,,,,,
283,بدر ضاحي العجيل,الموسوعه الحره نايب سابق في مجلس الامه الكويتي بدر العجيل معلومات شخصيه اسم الولاده بدر ضاحي العجيل العسكر الميلاد 1934 القبله تاريخ الوفاه 24 مارس 2021 (87 سنه) الجنسيه الكويت الديانه مسلم الحياه العمليه المدرسه الام كليه الحقوق المهنه سياسي محامي الحزب مستقل تعديل مصدري تعديل بدر ضاحي العجيل العسكر ( 1934 24 مارس 2021 ),,,,,
284,بدر ضاحي العجيل,بدر ضاحي العجيل الا رحاب الله نشر في 26-03-2021 اخر تحديث 26-03-2021,,,,,
285,بدر ضاحي العجيل,00:10 عضو مجلس الامه الاسبق المحامي بدر ضاحي العجيل فقدت الكويت احد رجالات القانون والتعليم والعمل البرلماني النايب العام,,,,,
286,بدر ضاحي العجيل,المحامي بدر ضاحي العجيل عن عمر ناهز 87 عاما,,,,,
287,بدر ضاحي العجيل,عبدالرزاق السنهوري الفقيه الدستوري والمستشار القانوني و المستشار/ بدر ضاحي العجيل,,,,,
288,بدر ضاحي العجيل,انتقل الا رحمه الله تعالا المحامي والنايب السابق بدر ضاحي العجيل عصر اليوم الاربعاء عن عمر ناهز 88 عام,,,,,
289,مبارك سالم مبارك ناصر الحريص,الموسوعه الحره معلومات شخصيه اسم الولاده مبارك سالم مبارك ناصر الحريص الميلاد 28 فبراير 1964 (العمر 62 سنه) الجنسيه الحياه العمليه التعلم ليسانس حقوق المدرسه الام جامعه الكويت المهنه سياسي الحزب مرشح قبلي مستقل تعديل مصدري,,,,,
290,مبارك سالم مبارك ناصر الحريص,تعديل مبارك سالم مبارك ناصر الحريص ( 28 فبراير 1964,,,,,
291,مبارك سالم مبارك ناصر الحريص,"وزير نايف الحجرف (2019) تصويت فتح باب ما يستجد من اعمال (تعديل النظام الانتخابي) غير موافق مراجع ""مجلس الامه دوله الكويت"" في 2018-10-25 ""مبارك سالم الحريص"" في 2016-11-27 ""6 نواب لا يخوضون الانتخابات المقبله"" جريده القبس الكويتيه في 2020-10-22 2020-10-23 ""انتخابات مجلس الامه 2022"" جريده الانباء الكويتيه في 2022-08-26 2022-10-02 ""مبارك سالم مبارك ناصر الحريص"" في 2018-11-07 ""مجلس الامه",,,,,
292,عبدالله العجمي,عبدالله العجمي قايم باعمال العميد المساعد للشيون العلميه بريد الكتروني vdaa@eng.ku,,,,,
293,عبدالكريم هلال الجحيدلي,عبدالكريم هلال الجحيدلي المطران سني نائب Comments & Questions Michael Herb,,,,,
294,عبدالكريم هلال الجحيدلي,شخصيات: عضو مجلس الامه السابق المرحوم عبدالكريم هلال الجحيدلي,,,,,
295,عبدالكريم هلال الجحيدلي,وفاه عبدالكريم هلال الجحيدلي (عن عمر ناهز 74 عاما) وهو عضو مجلس الامه في فصله التشريعي الثاني عام 1967 والثالث عام 1971 والخامس عام 1981 واختير لعضويه المجلس الوطني عام 1990 وله اسهامات بارزه في الحياه النيابيه والسياسيه,,,,,
296,خالد الهاجري,المهاجم منتخبنا الوطني ونادي خالد الهاجري اعلن اعتزاله كره القدم عبر حسابه علا الانستجرام,,,,,
297,عبدالرحمن  الربيعة,عبدالرحمن الربيعه عبدالرحمن الربيعه مراعاه الوطن المملكه العربيه السعوديه منذ توحيدها علا يد الموسس الملك عبدالعزيز بن عبدالرحمن ال سعود -رحمه الله-,,,,,
298,عبدالرحمن  الربيعة,عضويه تواصل معنا الرييسيه عبدالرحمن عبدالعزيز عبدالرحمن الربيعه عبدالرحمن عبدالعزيز عبدالرحمن الربيعه المشاهده : 2441,,,,,
299,عبدالرحمن  الربيعة,انا لله وانا اليه راجعون انتقل الا رحمه الله كبير العايله الشيخ / عبدالعزيز بن محمد بن فوزان الربيعه تخرج الابن فيصل بن عبدالرحمن الربيعه درجه الماجستير من بريطانيا فيديو 16 ابريل,,,,,
300,سلطان المطيري,البطل الكويتي سلطان المطيري يحصد ذهبيه «الكوميتيه» ضمن منافسات الكاراتيه بدوره الالعاب الخليجيه,,,,,
301,سلطان المطيري,سلطان المطيري: راض بالمركز الثاني 20/01/2026 / رياضه + A A,,,,,
302,سلطان المطيري,جريده الوطن ابدا الكويتي سلطان فلاح سلطان المطيري الفايز بالمركز الثاني في شوط (جمل عدد 30 مفتوح للمغاتير الشعل,,,,,
303,سلطان المطيري,"سلطان المطيري 2,266 followers Instagram Follow Mention Threads Replies Media Reposts Verified 04/15/25 كل الشكر والامتنان لصاحب السمو الملكي امير منطقه الرياض",,,,,
304,سلطان المطيري,صوره تجمع الفريق الركن سلطان المطيري بالراحل الامير سلطان بن عبد العزيز وحسب المعلومات المتوافره عن الراحل فانه بدا رحلته في العمل العسكري بعد حصوله علا شهاده الثانويه من المدرسه السعوديه في المربع عام 1368ه,,,,,
305,سلطان المطيري,سلطان المطيري استشاري جراحه التجميل والعلاج بال,,,,,
306,سلطان المطيري,دكتور سلطان المطيري Admin الاربعاء 8 يناير 2025 د,,,,,
307,سلطان المطيري,سلطان المطيري استشاري جراحه التجميل والعلاج بالليزر,,,,,
