id,target_name_ar,sentence,subject,relation,object,evidence,split
812,ريم فالح العتيبي,"اسماء خريجات الكليه المتوسطه بعفيف اول صحيفه سعوديه تصدرعلا شبكه الانترنت صحيفه يوميه تصدرها موسسه الجزيره للصحافه والطباعه والنشر Thursday 15th June,2000 العدد:10122 الطبعهالاولي الخميس 13 ,ربيع الاول 1421 محليات اسماء خريجات الكليه المتوسطه بعفيف عفيف محمد السويطي اعتمد مدير تعليم البنات بمحافظه عفيف الاستاذ علي بن محمد اللحيدان نتيجه خريجات الكليه المتوسطه بمحافظه عفيف لهذا العام",,,,,
813,ريم فالح العتيبي,وفيما يلي الاسماء : العلوم والرياضيات نوره محمد العتيبي,,,,,
814,ريم فالح العتيبي,القران الكريم والدراسات الاسلاميه موضا سويد المطيري,,,,,
815,ريم فالح العتيبي,لولوه مشعل العتيبي،سلما سعيد الخزامي,,,,,
816,مفلح فرحان النامي العازمي,الموسوعه الحره مفلح العازمي معلومات شخصيه اسم الولاده مفلح فرحان النامي العازمي مكان الميلاد الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل,,,,,
817,مفلح فرحان النامي العازمي,ترشح في انتخابات مجلس الامه الكويتي 1967 في الدايره العاشره,,,,,
818,مفلح فرحان النامي العازمي,وحصل علا المركز الرابع برصيد (725) صوت وفاز بالانتخابات,,,,,
819,محمد رفيع حسين معرفي,اصدر سمو الامير الراحل الشيخ عبدالله السالم الصباح مرسوما يدعوا لتشكيل مجلس من اجل تاسيس دستور الكويت,,,,,
820,محمد رفيع حسين معرفي,وانتخب محمد رفيع ضمن هذا المجلس وساهم في تاسيس الديمقراطيه في الكويت بشكل كبير,,,,,
821,حماد مناحي فهد حماد هتيل الدوسري,"محافظه الاحمدي ابرز مواقفه في مجلس الامه عدل مجلس الامه الكويتي 2012 1 الموضوع الموقف الكتل مستقل احاله استجواب احمد الحمود الا التشريعيه (2013) المداوله الاولا لاسقاط الفوايد (2013) التصويت علا مرسوم الصوت الواحد (2013) تاجيل استجواب الاذينه (2013) تاجيل استجواب هاني حسين (2013) تاجيل استجواب الشمالي (2013) تاجيل استجواب احمد الحمود (2013) قانون مكافحه الارهاب وغسل الاموال (2013) غير موجود مراجع عدل ^ ""حماد مناحي فهد حماد هتيل الدوسري"" Kuwaitpolitics",,,,,
822,حماد مناحي فهد حماد هتيل الدوسري,حماد مناحي فهد حماد هتيل الدوسري الرييسيه ال,,,,,
823,حماد مناحي فهد حماد هتيل الدوسري,عضو منتخب الاصوات و المواقف المجلس ديسمبر 2012 احاله استجواب احمد الحمود الا التشريعيه 2013 المداوله الاولا لاسقاط الفوايد 2013 قانون مكافحه الارهاب وغسل الاموال 2013 غير موجود تاجيل استجواب هاني حسين 2013 تاجيل استجواب الشمالي 2013 تاجيل استجواب الاذينه 2013 تاجيل استجواب احمد الحمود 2013 الكتله البرلمانيه 2013 كتله ال,,,,,
824,حماد مناحي فهد حماد هتيل الدوسري,محافظون التصويت علا مرسوم الصوت الواحد 2013 Comments & Questions Michael Herb,,,,,
825,حماد مناحي فهد حماد هتيل الدوسري,وحماد حاصل علا ليسانس شريعه من الجامعه الاسلاميه في المدينه المنوره 2002 وكان,,,,,
826,يوسف المطيري,الحويله تعين يوسف المطيري متحدثا رسميا ل«الشوون» نشر في 10-07-2025,,,,,
827,يوسف المطيري,15:07 يوسف المطيري المتحدث باسم وزاره الشوون الاجتماعيه اصدرت وزيره الشوون الاجتماعيه وشوون الاسره والطفوله,,,,,
828,يوسف المطيري,يوسف المطيري في برنامج (العالم هذا الصباح) عن قمه دول الخليج و اسيا الوسطا 19 يوليو 2023 مشاركه المطيري يوسف قد يعجبك ايضا فيديو: لقاء اللواء اركان حرب طيار متقاعد يوسف الملا عن تطورات الحرب في الشرق الاوسط..,,,,,
829,عبدالله حمد الهاشمى العجمي,الموسوعه الحره عبد الله حمد العجمي معلومات شخصيه اسم الولاده عبدالله حمد الهاشما العجمي الميلاد القرن 20 تاريخ الوفاه القرن 20 الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل,,,,,
830,عبدالله حمد الهاشمى العجمي,تعديل عبد الله حمد الهاشما العجمي مواليد دوله الكويت,,,,,
831,عبدالله حمد الهاشمى العجمي,في الفصل التشريعي الرابع عام ( 1971 ) عن الدايره العاشره,,,,,
832,عبدالله حمد الهاشمى العجمي,1 السيره الذاتيه عمل قبل دخوله المعترك السياسي في وزاره الصحه الكويتيه بوظيفه مراقب,,,,,
833,عبدالله حمد الهاشمى العجمي,وعين عضوا في لجنه الباديه المنوط بها اصدار وتقديم الشهادات لمن هم من اهل للحصول علا الجنسيه الكويتيه,,,,,
834,عبدالله حمد الهاشمى العجمي,انتخب عضوا في مجلس الامه لدوره 1971,,,,,
835,عبدالله حمد الهاشمى العجمي,وكان من ضمن النواب الذين تقدموا باستجواب وزير الماليه والنفط انذاك عبد الرحمن العتيقي في 4 مايو 1974 بشان احتياطي النفط الكويتي والكوادر الكويتيه في القطاع النفطي,,,,,
836,عالية فيصل حمود زيد الخالد,الموسوعه الحره عاليه الخالد معلومات شخصيه اسم الولاده عاليه فيصل حمود زيد الخالد الميلاد 1974 (العمر 51-52) الكويت الجنسيه كويتي الديانه الاسلام الحياه العمليه التعلم بكالوريوس اداره اعمال المدرسه الام جامعه الكويت المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
837,عالية فيصل حمود زيد الخالد,تعديل عاليه فيصل حمود زيد الخالد ( 1974 -) نايب سابق في مجلس الامه الكويتي,,,,,
838,عالية فيصل حمود زيد الخالد,وهي حفيده الوزير والنايب والرييس السابق لديوان المحاسبه الكويتي حمود الزيد الخالد 1 السيره الشخصيه عدل شاركت عاليه الخالد لاول مره في انتخابات مجلس الامه الكويتي 2016 في وحصلت علا المركز 18 برصيد 891 صوت وخسرت الانتخابات,,,,,
839,عالية فيصل حمود زيد الخالد,"ثم شاركت في انتخابات مجلس الامه الكويتي 2020 في وحصلت علا المركز 13 برصيد 1,307 صوت وخسرت الانتخابات",,,,,
840,عالية فيصل حمود زيد الخالد,"ثم شاركت مجددا في انتخابات مجلس الامه الكويتي 2022 وحصلت علا المركز السابع في برصيد 2,472 صوت وفازت بالانتخابات",,,,,
